pl_name,PC1,PC2,PC3,PC4,Cluster_K4,Familia_Planeta
pi Men c,-0.4117057495188329,-0.5792469447127944,-0.7017589897549332,-0.3336741109601447,1,Familia 1 (Población Secundaria)
LHS 3844 b,-2.763455982671396,1.8405355147269251,-0.0568463329146748,1.0738239814219714,3,Familia 3 (Población Mayoritaria)
HD 202772 A b,0.2609339000594337,-3.814941469670702,-0.5733103150619676,0.0333543383871985,1,Familia 1 (Población Secundaria)
GJ 143 b,1.6450303710419298,1.629377679011297,0.2943702394674339,-0.1251661426624194,0,Familia 0 (Población Intermedia)
HD 23472 b,0.3244943951331325,1.3431084494391785,-0.2893392924605422,-0.8685077560065304,3,Familia 3 (Población Mayoritaria)
HD 23472 c,1.0041870324663948,1.7245065524944694,-0.5547504887743722,-0.9128868281288176,3,Familia 3 (Población Mayoritaria)
HD 219666 b,-0.2825741118431136,-0.5805663560436296,-0.3030984471755475,-0.2671035662311715,1,Familia 1 (Población Secundaria)
HD 1397 b,1.5635600669774512,-2.330697366070053,0.7850339467836911,0.015863846310142,1,Familia 1 (Población Secundaria)
TOI-172 b,1.3596027830136193,-1.8801032496611312,1.8727055733959157,-0.0685204499208474,1,Familia 1 (Población Secundaria)
HD 221416 b,1.5714344778431446,-2.3912720984410685,-0.337841038415306,-1.3029147580129372,1,Familia 1 (Población Secundaria)
HD 21749 c,-0.3532465203704485,0.9716730123237346,0.6779320421772244,-0.4841841878952531,3,Familia 3 (Población Mayoritaria)
HD 15337 b,-0.6096051647898242,0.1262282028077736,-0.2364700381252622,-0.3569501761222518,3,Familia 3 (Población Mayoritaria)
HD 15337 c,0.5924271728324026,0.7487818658267923,-0.1792758429212525,-0.3147521227417023,3,Familia 3 (Población Mayoritaria)
L 98-59 b,-2.138935341576881,2.282271049013457,-0.1023098704666248,-1.3453471289831511,3,Familia 3 (Población Mayoritaria)
L 98-59 c,-1.9021989703651343,2.385232800056579,-0.2921063904119951,-1.2064029533736478,3,Familia 3 (Población Mayoritaria)
L 98-59 d,-1.4485759111973364,2.6509458846468816,-0.3360799457358727,-1.2037595242376915,3,Familia 3 (Población Mayoritaria)
HD 2685 b,0.0976563940082006,-2.572001505947411,-0.0839954511243541,-0.298529062813254,1,Familia 1 (Población Secundaria)
TOI-150.01,0.7386562209546033,-2.246776495626277,1.1390934292991224,0.4387563892867664,1,Familia 1 (Población Secundaria)
DS Tuc A b,-0.1070790496336646,-0.0545697045259393,-0.6995792682409011,-0.2738073573355825,3,Familia 3 (Población Mayoritaria)
HR 858 b,-0.6391315247639152,-1.2474545211583832,-0.773865218742046,-0.7776647233365246,1,Familia 1 (Población Secundaria)
HR 858 c,-0.2329796756070485,-0.9548793196585308,-0.8368469277793507,-0.761926121692004,1,Familia 1 (Población Secundaria)
HR 858 d,0.4249388300332601,-0.6024231781397096,-0.9449980301005472,-0.688131505776467,1,Familia 1 (Población Secundaria)
TOI-270 b,-1.7549086711563664,1.9075305830973428,-0.1921030353950952,-0.1898739842109119,3,Familia 3 (Población Mayoritaria)
TOI-270 c,-1.447214548497768,1.8499286882243065,-0.2274478358736053,0.473148250647956,3,Familia 3 (Población Mayoritaria)
TOI-270 d,-0.8474466174224228,2.293195961097195,-0.3644391429681534,0.1816568440056438,3,Familia 3 (Población Mayoritaria)
GJ 357 b,-1.596017593661179,2.151140802909772,0.3599592607521479,-0.2474140504379095,3,Familia 3 (Población Mayoritaria)
LTT 1445 A b,-1.5652164963216542,2.433985345402001,0.3553309533189814,0.1913870298687782,3,Familia 3 (Población Mayoritaria)
LP 791-18 b,-2.5959675105937685,2.393252535764609,0.1619989828399305,0.2020970336446524,3,Familia 3 (Población Mayoritaria)
LP 791-18 c,-1.9526426983878429,2.7126627253237423,-0.10716800791779,0.3327536482940657,3,Familia 3 (Población Mayoritaria)
TOI-163 b,0.0316590949445324,-2.5215132028412786,-0.636155960123183,0.4100233655729041,1,Familia 1 (Población Secundaria)
TOI-125 b,-0.4967338694225505,-0.0116308646904127,0.7347030294877098,-0.5367604021682667,3,Familia 3 (Población Mayoritaria)
TOI-125 c,-0.1540665619450545,0.3751565327393595,-0.2443516693851118,-0.4471973819875516,3,Familia 3 (Población Mayoritaria)
HD 213885 b,-1.4714085711178284,-1.53422121871287,-0.642570450294673,-0.8048994803496021,1,Familia 1 (Población Secundaria)
TOI-813 b,4.877661363650815,-0.1039541654443964,-1.995236193295827,-0.2758374980903026,0,Familia 0 (Población Intermedia)
GJ 1252 b,-2.4496495714435778,1.1610834840219189,-0.2227394235924736,0.3674069444877311,3,Familia 3 (Población Mayoritaria)
L 168-9 b,-1.969151840177277,0.8599237144524678,-0.3134080799226275,-0.0743949185274155,3,Familia 3 (Población Mayoritaria)
TOI-125 d,0.9650466173944788,0.8119182591119766,0.2676744536226685,-0.4255928395458754,3,Familia 3 (Población Mayoritaria)
TOI-132 b,-1.1612067483638029,-0.8690485855962616,-0.0689747772766069,0.1400938673348683,1,Familia 1 (Población Secundaria)
LHS 1815 b,-1.60451633301476,1.6281503370034576,-0.3630128224429771,-0.4332436942372953,3,Familia 3 (Población Mayoritaria)
TOI-1130 b,-0.9394440029080612,0.3268921242696126,-0.0535011844268566,0.2645877241294413,3,Familia 3 (Población Mayoritaria)
TOI-1130 c,-0.2345851689530107,0.2279672894008511,-0.1104064413450923,0.7738246141382545,3,Familia 3 (Población Mayoritaria)
TOI-677 b,1.4552056889724496,-1.1518257285050448,2.353048027962297,-0.4432871017514093,1,Familia 1 (Población Secundaria)
HD 332231 b,1.215926325065512,-0.5066991889894211,-0.9331745462164748,-0.100716097697361,1,Familia 1 (Población Secundaria)
LTT 3780 b,-2.375231559381843,1.258245283245219,-0.2069014196906521,0.3038737025101119,3,Familia 3 (Población Mayoritaria)
LTT 3780 c,-0.732191657890651,2.221268042128857,-0.2197793982211158,0.4490235960586698,3,Familia 3 (Población Mayoritaria)
TOI-1235 b,-1.233313427454622,0.6154037332499847,-0.0317741709558209,0.8496119515583012,3,Familia 3 (Población Mayoritaria)
AU Mic b,-0.3540658585264407,0.6233270532413776,-0.0590222282669852,-0.1503198670450964,3,Familia 3 (Población Mayoritaria)
TOI-1728 b,-1.1294149168863323,0.4930037272835755,0.103403055455814,0.9145599287819968,3,Familia 3 (Población Mayoritaria)
NGTS-11 b,1.9667241565804645,0.8506909403098782,-0.0538060418102383,0.7927846297510079,0,Familia 0 (Población Intermedia)
TOI-849 b,-1.531869351383015,-1.473051673417304,-0.4406048693007408,0.2944600468524099,1,Familia 1 (Población Secundaria)
HD 191939 b,-0.1148611416534464,0.0707084529303118,-0.5228050549780016,-0.907630974175538,3,Familia 3 (Población Mayoritaria)
HD 191939 c,1.3662983577333958,0.8454025611235283,-0.8513244756481796,-0.8789432324537685,3,Familia 3 (Población Mayoritaria)
HD 191939 d,1.839317443971548,1.130815842254704,-1.0342293971509458,-0.9408465831394566,0,Familia 0 (Población Intermedia)
TOI-700 b,-0.8262729596594479,2.2047896418559065,0.0768242429870528,-0.2056982950394073,3,Familia 3 (Población Mayoritaria)
TOI-700 c,-0.3443483792839263,2.313528301209177,-0.0455926187096826,-0.0681477728655636,3,Familia 3 (Población Mayoritaria)
TOI-700 d,0.6606250193556427,2.8254989098919285,-0.5170535736182456,-0.1240357981827466,3,Familia 3 (Población Mayoritaria)
HIP 67522 b,0.2849470372245237,-1.4818538662738363,-0.1794619672532555,0.4898182844985185,1,Familia 1 (Población Secundaria)
TOI-1899 b,0.9796774841128604,1.3787050952803817,-0.2932076428449622,1.423750425218108,3,Familia 3 (Población Mayoritaria)
HIP 65 A b,-1.4886631037462317,-0.926465780910234,-0.1240649388976719,1.2373791405313632,1,Familia 1 (Población Secundaria)
TOI-157 b,-0.858296590415995,-1.7708532290213397,-0.3923977250247853,0.7714587450567238,1,Familia 1 (Población Secundaria)
TOI-169 b,-0.7041005766507324,-2.071736428930037,-0.4855579759433867,0.5904081306509096,1,Familia 1 (Población Secundaria)
HD 86226 c,-0.6213115370675856,-0.6583178015099982,-0.1581355077858032,-0.5955660657936725,1,Familia 1 (Población Secundaria)
WD 1856+534 b,-3.251441502987708,5.243982315752731,0.7390896011084108,3.592915554843327,3,Familia 3 (Población Mayoritaria)
LTT 9779 b,-1.4733517432892944,-1.6740842908937552,-0.4620104600437874,0.4778521354481478,1,Familia 1 (Población Secundaria)
HD 63433 b,-0.431459062904077,0.0346543478410914,-0.2517534928612483,-0.5721525518034164,3,Familia 3 (Población Mayoritaria)
HD 63433 c,0.8459273385191776,0.7039427228960459,-0.2671354603063204,-0.5490389000759324,3,Familia 3 (Población Mayoritaria)
TOI-763 b,-0.5424153689434794,-0.1206998637192736,-0.3656019080372286,-0.4234183647861826,3,Familia 3 (Población Mayoritaria)
TOI-763 c,0.212912676757426,0.304004772804084,-0.5110909828456555,-0.3856142731085462,3,Familia 3 (Población Mayoritaria)
TOI-824 b,-1.5577815643568294,0.0066618362347146,0.1371298122844828,-0.3972388753237246,3,Familia 3 (Población Mayoritaria)
TOI-540 b,-2.5081459837351017,2.1683632881522903,-0.108560536496415,0.4870016862784139,3,Familia 3 (Población Mayoritaria)
TOI-1266 b,-0.7558931743918745,2.161077617560413,-0.1676414815237085,-0.1649535572577216,3,Familia 3 (Población Mayoritaria)
TOI-1266 c,-0.1673934620520714,2.44272021422976,-0.1001793592434328,-0.2495695517092673,3,Familia 3 (Población Mayoritaria)
TOI-421 b,-0.5254440831136955,0.103095519520609,0.2803834134922773,-0.6049665684270285,3,Familia 3 (Población Mayoritaria)
TOI-421 c,0.74807385302971,0.6199040947867305,0.5115302475138596,-0.4456070171942842,3,Familia 3 (Población Mayoritaria)
GJ 3473 b,-2.2305810859212487,1.384191315026973,-0.2146036581491981,0.4149650718722186,3,Familia 3 (Población Mayoritaria)
TOI-837 b,0.2682292354632593,-0.6062806858756254,-0.2765244744987756,-0.0585950139010227,1,Familia 1 (Población Secundaria)
TOI-954 b,0.0639651488705047,-2.4146622323863287,0.2547473825764742,-0.1045187362450695,1,Familia 1 (Población Secundaria)
TOI-481 b,0.9545601709021824,-1.878600590411721,0.2741269528333951,0.3751142904489617,1,Familia 1 (Población Secundaria)
TOI-892 b,0.7648443843326646,-1.687919451649736,0.1055413297701652,0.4153373756786485,1,Familia 1 (Población Secundaria)
TIC 237913194 b,1.840601526857273,-0.506835235622342,3.1942262334736826,0.1144420205563596,0,Familia 0 (Población Intermedia)
TOI-122 b,-1.5833163150321272,2.0758660608089747,-0.2564928147958643,0.0742923554592908,3,Familia 3 (Población Mayoritaria)
TOI-237 b,-1.824657661749441,2.6606624517236424,-0.1789014504044348,0.2175447745051621,3,Familia 3 (Población Mayoritaria)
LP 714-47 b,-1.0826644345700114,0.527500681077964,0.0136796706481147,1.4214176748632528,3,Familia 3 (Población Mayoritaria)
TOI-251 b,-0.5696453148663113,-0.4059908175320195,-0.539192560539904,-0.371634571326832,1,Familia 1 (Población Secundaria)
TOI-776 b,-0.8564008536665321,1.8195526341258907,-0.118337390919108,-0.61386728910614,3,Familia 3 (Población Mayoritaria)
TOI-776 c,-0.148162704965881,2.121322579494929,0.0127931837787791,-0.5876216181192135,3,Familia 3 (Población Mayoritaria)
TOI-561 b,-2.0106986306124632,-1.204443641850098,-0.571519964588981,-0.3061355268458335,1,Familia 1 (Población Secundaria)
TOI-561 c,-0.0958566139951857,0.4967813427702981,-0.5817559084452611,-0.7162756040866828,3,Familia 3 (Población Mayoritaria)
TOI-561 d,1.1623188647597973,1.0228820716649047,-0.1922663806583636,-0.3233620118634474,3,Familia 3 (Población Mayoritaria)
TOI-561 e,3.174647757870193,2.1216748025709373,-0.992222227317192,-0.1563998559741551,0,Familia 0 (Población Intermedia)
HD 108236 b,-0.9462504771070062,0.0084301321887144,-0.3543066130397473,-1.408017251634336,3,Familia 3 (Población Mayoritaria)
HD 108236 c,-0.5803393529510692,0.215143106305166,-0.4643579450181183,-1.3213896667529177,3,Familia 3 (Población Mayoritaria)
TOI-1233.01,0.3053356139434392,0.6957699451521704,-0.4572041386826913,-1.2414081962457233,3,Familia 3 (Población Mayoritaria)
HD 108236 e,0.7786470974956693,0.8759321852638781,-0.5270506240815178,-1.1662154673999483,3,Familia 3 (Población Mayoritaria)
TOI-564 b,-0.8936196056655923,-1.7306008364807703,0.092000331993438,0.4358073690171284,1,Familia 1 (Población Secundaria)
TOI-905 b,-0.6308604039881195,-0.8661164639079465,-0.2437561002618913,0.5884773005174233,1,Familia 1 (Población Secundaria)
TOI-451 b,-1.4255474980138088,-0.5471719126376196,-0.5510793355331552,-0.4138671456542063,3,Familia 3 (Población Mayoritaria)
TOI-451 c,-0.2769015111813369,0.2694242892145675,-0.7065165406851991,-0.3332028660424429,3,Familia 3 (Población Mayoritaria)
TOI-451 d,0.4059596132175854,0.529841705575039,-0.8007352596999011,-0.1790079285162034,3,Familia 3 (Población Mayoritaria)
HD 110113 b,-0.9639452938036556,-0.7667572676945468,0.0338087503870229,-0.2218960262320835,1,Familia 1 (Población Secundaria)
TOI-178 b,-1.5600567764065836,0.4910132760808671,-0.427647618539035,-1.1529002703772515,3,Familia 3 (Población Mayoritaria)
TOI-178 c,-1.300617078727224,0.5805655932319274,-0.5064681654913048,-0.9972239516037664,3,Familia 3 (Población Mayoritaria)
TOI-178 d,-0.7495619159631226,0.8093538247374474,-0.5462958621181547,-0.9303508456043916,3,Familia 3 (Población Mayoritaria)
TOI-178 e,-0.394421697545272,1.0456619458620449,-0.6884002355875748,-0.9757957524072366,3,Familia 3 (Población Mayoritaria)
TOI-178 g,0.4205607544901074,1.466613267502604,-0.8349583533917464,-0.89111601778316,3,Familia 3 (Población Mayoritaria)
HD 183579 b,0.8233901980896366,0.3015996961407309,-0.4832810814825883,-0.4691030937146648,3,Familia 3 (Población Mayoritaria)
HD 110082 b,0.9244224312198572,-0.86725220383716,0.4120655665406019,-0.558807404811807,1,Familia 1 (Población Secundaria)
TOI-628 b,-0.1392528268309003,-2.190163210673385,0.0009986083775028,0.7316413415874121,1,Familia 1 (Población Secundaria)
TOI-640 b,0.3173764673378816,-2.931364926100263,-0.6852966531472784,-0.3201604258653622,1,Familia 1 (Población Secundaria)
TOI-1333 b,0.374079331127542,-2.7517529081239385,-0.194436772661513,-0.0407165067686393,1,Familia 1 (Población Secundaria)
TOI-1601 b,0.4603269433342943,-2.945565941119323,-0.7219661008483043,0.5252824427595975,1,Familia 1 (Población Secundaria)
TOI-201 b,3.902467607265164,-0.0231886967092793,0.4041808606259133,0.0303834548706949,0,Familia 0 (Población Intermedia)
TOI-519 b,-1.383139820637712,1.0068338118385984,2.2919880476569845,1.4478497941100268,3,Familia 3 (Población Mayoritaria)
LHS 1478 b,-2.168648499576284,2.0517076417461158,-0.0391783705610379,-0.208456023417761,3,Familia 3 (Población Mayoritaria)
TOI-257 b,1.5792679921779396,-1.4379336033447532,-1.0942324424680665,-0.125128151948693,1,Familia 1 (Población Secundaria)
HD 5278 b,0.6746609167682673,-0.002441575738086,-0.415881416338775,-0.9636208066522044,1,Familia 1 (Población Secundaria)
TOI-269 b,-0.9136262383489272,1.8422445638086984,2.597082291647632,-0.9288515545900256,3,Familia 3 (Población Mayoritaria)
TOI-220 b,-0.0043812314267289,0.3600298394621551,-0.5303289089663656,-1.0284516491780482,3,Familia 3 (Población Mayoritaria)
TOI-1444 b,-1.8769149591761372,-1.2639150665895524,-0.5465076343399857,-0.1536716138709224,1,Familia 1 (Población Secundaria)
TOI-1231 b,0.3821012071506764,2.177933345548892,-0.0152855043298142,0.3649820397825598,3,Familia 3 (Población Mayoritaria)
HD 152843 b,0.5950538606465433,-0.7405174465422253,-0.6652074785417234,-1.2884272354224229,1,Familia 1 (Población Secundaria)
HD 152843 c,1.3573472152553137,-0.4728362150704779,-0.6024537063789748,-1.162844537557464,1,Familia 1 (Población Secundaria)
TOI-674 b,-1.789422812681878,1.1197758318430258,-0.1276416124206212,0.9852667880137144,3,Familia 3 (Población Mayoritaria)
TOI-1685 b,-2.248759602958397,0.8074985808807587,-0.2252929458971678,-0.0023218986928553,3,Familia 3 (Población Mayoritaria)
TOI-1260 b,-1.3372047969661072,0.5721939309843844,-0.4266529923294456,-0.424201246566714,3,Familia 3 (Población Mayoritaria)
TOI-1260 c,-0.6899464117480922,0.949348183354875,-0.5119556464423269,-0.359582323696722,3,Familia 3 (Población Mayoritaria)
TOI-1634 b,-2.14914335286674,0.9361557067047916,-0.1977417859917565,0.8319815577403581,3,Familia 3 (Población Mayoritaria)
TOI-1807 b,-2.008184666479886,-0.4519467781648188,-0.4604950241776103,-0.2649098528480396,3,Familia 3 (Población Mayoritaria)
TOI-2076 b,-0.1907369234956435,0.6218369303829003,-0.6231798747013276,-0.4708083913321888,3,Familia 3 (Población Mayoritaria)
TOI-2076 c,0.7466237985916431,0.9722278589882396,-0.6248866926038447,-0.2115934971778832,3,Familia 3 (Población Mayoritaria)
TOI-2076 d,1.5890459323741497,1.1991926296801445,-0.9228886097112206,-0.3377922899549812,0,Familia 0 (Población Intermedia)
TOI-1749 b,-1.3763885614351643,0.982685836632074,0.6361434337025784,-0.753917102555127,3,Familia 3 (Población Mayoritaria)
TOI-1749 c,-1.257151710158114,1.2352464080854095,-0.2765286630626017,-0.7341427721099029,3,Familia 3 (Población Mayoritaria)
TOI-1749 d,-0.6263877889394659,1.5468889991875274,-0.0759520843599348,-0.7323899773489769,3,Familia 3 (Población Mayoritaria)
TOI-1062 b,-0.5433023357969884,-0.169616899694365,0.632537220135515,-0.0517094933175221,3,Familia 3 (Población Mayoritaria)
TOI-1278 b,0.0662165371354298,1.0710963517886831,-0.1946796214196008,0.9231667055211948,3,Familia 3 (Población Mayoritaria)
AU Mic c,0.6685271901493375,1.0925202403862286,0.4916582007734196,-0.272950812713228,3,Familia 3 (Población Mayoritaria)
TOI-2406 b,-1.795916531894776,2.5059500632439,1.0612412090160437,-0.2812349327280616,3,Familia 3 (Población Mayoritaria)
TOI-532 b,-1.4276268384298592,0.2337059119520335,-0.1981419834691702,1.346518753153077,3,Familia 3 (Población Mayoritaria)
TOI-431 b,-2.0500859901872426,-0.6376579197931601,-0.4482424922621378,0.1995537539783249,3,Familia 3 (Población Mayoritaria)
TOI-431 d,-0.041446750212514,0.7394052113364629,-0.6442431260208045,0.484547098622711,3,Familia 3 (Población Mayoritaria)
TOI-2202 b,0.1552427716108273,0.0975303887203722,-0.3849651094875219,0.4671036424998639,3,Familia 3 (Población Mayoritaria)
TIC 172900988 b,8.827075008553464,1.5832374399531228,-2.761463462869313,1.5505406121090817,0,Familia 0 (Población Intermedia)
TOI-1201 b,-1.7355687566691416,1.22096076988619,-0.2588798731510204,0.3155883790925038,3,Familia 3 (Población Mayoritaria)
TOI-558 b,1.7353106678266073,-1.357106926783208,1.1589505477863749,-0.3458520730152196,1,Familia 1 (Población Secundaria)
TOI-559 b,0.3569891302007984,-1.260671997205711,0.4559538807318823,-0.2248977473613992,1,Familia 1 (Población Secundaria)
TIC 257060897 b,-0.0665720700172536,-2.5878011072295037,-0.3996703312681217,-0.2855763633760869,1,Familia 1 (Población Secundaria)
TOI-1431 b,0.0182424363607641,-3.738566063580208,-0.725551897173018,-0.1843508077648636,1,Familia 1 (Población Secundaria)
TOI-530 b,-0.8813625403101621,0.7581425801557076,-0.1931186830462616,1.69680188150171,3,Familia 3 (Población Mayoritaria)
TOI-1789 b,0.0915086624789157,-3.341707670766328,-0.3936877649577195,0.5361804485719982,1,Familia 1 (Población Secundaria)
TOI-1296 b,-0.1566382358050994,-2.2944843811942426,-0.5881817072405054,0.8208734623314143,1,Familia 1 (Población Secundaria)
TOI-1298 b,-0.1510076353814956,-1.8607967592195211,-0.5861088981138233,0.861006177721955,1,Familia 1 (Población Secundaria)
HD 63935 b,-0.1141774376830505,0.0137727485532427,-0.69641086396079,-0.064236911402391,3,Familia 3 (Población Mayoritaria)
TOI-3362 b,3.17611381001886,-1.649532170685031,4.529133156107647,-0.8216289603440428,0,Familia 0 (Población Intermedia)
TOI-2285 b,-0.321961711603678,2.1629046384652497,0.3946791216538315,-0.1371329548285443,3,Familia 3 (Población Mayoritaria)
LHS 1678 b,-2.36916955639602,1.472979369292584,-0.002014747101509,0.0535950541543984,3,Familia 3 (Población Mayoritaria)
LHS 1678 c,-1.746278577612489,2.080993088285348,-0.0319089399426251,-0.3265281338770604,3,Familia 3 (Población Mayoritaria)
HIP 97166 b,0.4478494518950468,0.2305296705000198,1.3000548648050845,0.279593649622342,3,Familia 3 (Población Mayoritaria)
