pl_name,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_insol,pl_eqt,st_teff,st_rad,st_mass,st_met,st_logg
LTT 3780 c,0.6190500079817355,0.26739304955389753,-0.20017246253309062,-0.35434933255642603,-0.13571428571428568,-0.8638342584844708,-0.7168508287292817,-1.035219628017412,-0.9068701387317316,-1.043566362715299,-0.03703703703703707,0.9972752043596721
TOI-1235 b,-0.31488126493395036,-0.2736931186815008,-0.3729989567665639,-0.4017087237723278,0.04285714285714289,-0.11785026460975757,-0.06605830872187558,-0.6980609418282548,-0.43266410062058025,-0.5390070921985816,0.9629629629629629,0.42506811989100735
AU Mic b,0.33117914751567984,0.1827314604342616,0.19982295827185614,-0.325089693273033,0.19285714285714292,-0.15274715304587286,-0.4464088397790056,-0.9391900804643187,-0.017487472149722127,-0.5288753799392097,-0.22222222222222224,-0.3106267029972749
TOI-1728 b,-0.3059276120162438,-0.28422019971055623,0.23264588605225472,-0.02561872327601765,0.10000000000000003,-0.08656431828239243,-0.15331491712707182,-0.7070307347315657,-0.42296094860618433,-0.5065856129685916,0.6666666666666666,0.4713896457765669
NGTS-11 b,1.4841311050407304,2.023147847365831,0.6198461533983407,0.3782289140631285,0.6214285714285714,-0.4737420451769516,-0.611878453038674,-0.14246141669964385,-0.06571084837980154,-0.06889564336372853,0.5555555555555555,0.04359673024523165
TOI-849 b,-1.104164704125795,-0.6503064015753716,0.034372250121673976,0.1009421974852759,-0.3071428571428571,0.8267834676572539,1.3033965315157416,-0.0332409972299169,0.1499054094914246,0.14994934143870303,0.4770461103426216,-0.2988878066363868
HD 191939 b,0.36803261336357107,0.3368649510880416,-0.0036168174396235624,-0.29688850273367173,-0.08571428571428569,0.06647035170659464,0.0027624309392265192,0.014773776546629732,0.10434614324552678,-0.17426545086119546,-0.8148148148148148,-0.5013623978201639
HD 191939 c,1.3054603223782584,1.677102255388648,-0.04096451484341868,-0.3556478481177023,-0.06428571428571424,-0.3643972985918948,-0.3839779005524862,0.014773776546629732,0.10434614324552678,-0.17426545086119546,-0.8148148148148148,-0.5013623978201639
HD 191939 d,1.5495179790516957,2.1842012193092946,-0.07746665209485987,-0.6081196349978171,-0.08571428571428569,-0.4670735748724269,-0.46685082872928174,0.014773776546629732,0.10434614324552678,-0.17426545086119546,-0.8148148148148148,-0.5013623978201639
TOI-700 b,0.4580328593262019,0.14844198933680666,-0.6273165337165075,-0.4823925756438403,0.22857142857142856,-0.7326577207025811,-0.7084399789208533,-0.9819285054742118,-0.8199489875828195,-0.9746707193515703,-0.5185185185185185,0.8855585831062676
TOI-700 c,0.8345231227273264,0.5201700991042543,-0.1552608467081078,-0.5115220845248173,0.1785714285714286,-0.8730039403960438,-0.7319557001347087,-0.9819285054742118,-0.8199489875828195,-0.9746707193515703,-0.5185185185185185,0.8855585831062676
TOI-700 d,1.5290929446939991,1.5149239060315596,-0.5676862153772644,-0.4594332475671921,-0.007142857142857099,-1.0643395348847873,-0.7757133398098626,-0.9819285054742118,-0.8199489875828195,-0.9746707193515703,-0.5185185185185185,0.8855585831062676
HIP 67522 b,0.18321963535282068,0.2540552978633878,0.6784993350108146,0.7202813639575444,0.15000000000000002,0.40688655850583966,0.4102209944751381,0.1873103812161984,0.7112238528690462,0.6565349544072947,0.5743835669389392,-0.6112540719337757
TOI-1899 b,1.320090520352606,1.366294276793381,0.7503960793533053,0.5721341833874872,0.007142857142857149,-0.8193967820481748,-0.6906077348066298,-0.7355230180714946,-0.45475139844722906,-0.5349544072948328,0.7777777777777778,0.5122615803814706
HIP 65 A b,-1.0057432884271684,-0.6139432110974604,1.2546390252200144,1.030091044676195,-0.3071428571428571,0.5980006549275837,0.7361878453038674,-0.38517345996570374,-0.24575928755998014,-0.23302938196555215,0.40740740740740733,0.3460490463215253
TOI-157 b,-0.6271836975412477,-0.40305066924785427,0.9315087891767684,0.7372743398354007,-0.3071428571428571,0.7318864344921338,0.9806629834254144,0.0443213296398892,0.4328705876965623,0.10536980749746692,0.6296296296296295,-0.5531335149863769
TOI-169 b,-0.5810826379480555,-0.343524666281678,0.8140743795643292,0.6205393918628975,-0.3071428571428571,0.8184858142507216,1.1560773480662982,0.29547553093259465,0.594183149844319,0.508611955420466,0.6296296296296295,-0.561307901907358
HD 86226 c,-0.21690926087133067,-0.13311942350180772,-0.2526714562937706,-0.3811260652589693,0.22857142857142856,0.34867873828441104,0.5980662983425414,0.28650573802928375,0.2724272161190864,0.24924012158054687,-0.1925925925925926,-0.22888283378746493
WD 1856+534 b,-0.8388823599351226,-0.5736020476584096,0.7060589443199082,1.4566380548486333,-0.3071428571428571,-1.191225283591306,-0.9875690607734806,-0.321857274765862,-1.8244598540109387,-0.7659574468085105,0.022301568384043586,9.348773841961853
LTT 9779 b,-1.091426625040243,-0.6300769723914377,0.19073400397383367,0.0,-0.3071428571428571,0.7856937308077756,1.5193370165745856,0.06489908982983775,0.11808748189627892,0.2512664640324215,0.7407407407407407,-0.36512261580381566
HD 63433 b,0.19901971870566262,0.06322393681770473,-0.2574158066619523,-0.08404447661048578,0.0849934504108053,0.201776019157241,0.12308011049723759,0.12293892626302598,0.09514978920305311,0.12158054711246187,-0.5185185185185185,0.20708446866484911
HD 63433 c,1.034459003899044,1.1124414135822043,-0.13640482536409548,-0.1774710356278088,0.34418336339910977,-0.252373018714247,-0.2749723756906078,0.12293892626302598,0.09514978920305311,0.12158054711246187,-0.5185185185185185,0.20708446866484911
TOI-763 b,0.023842083765908354,0.03310681736681351,-0.22482105234255417,-0.30253265211517555,-0.021428571428571398,0.19273843042020028,0.22099447513812154,0.06859253396649519,0.03780066669606462,0.042553191489361736,-0.22222222222222224,-0.09264305177111665
TOI-763 c,0.6204304194184387,0.6392829971604959,-0.14905971010031127,-0.31557345674862114,-0.021428571428571398,-0.04487700941763708,-0.10773480662983426,0.06859253396649519,0.03780066669606462,0.042553191489361736,-0.22222222222222224,-0.09264305177111665
TOI-824 b,-0.844211079137205,-0.5522220191347984,-0.09048530090474868,-0.1297423741873375,0.23958189745514052,0.46461437902285657,0.5179558011049724,-0.37989711119905023,-0.29646917027760394,-0.37689969604863227,-0.6,0.32970027247956524
TOI-540 b,-0.9010124472654382,-0.7017010077576572,-0.6316233621969094,-0.6515401119053983,-0.3071428571428571,-0.33512561617977576,-0.3687845303867403,-1.1101437805038914,-1.347899671910545,-1.493414387031408,-0.05155410920163125,1.443595727684584
TOI-1266 b,0.5266414028689199,0.22734625600562866,-0.17205329885062268,-0.5019895850081944,-0.028571428571428546,-0.8321668852350628,-0.6395027624309392,-0.9270544783010157,-0.815356094490758,-0.9300911854103343,-0.6629629629629629,0.9318801089918246
TOI-1266 c,0.9624162697942859,0.6956233295428299,-0.2964957013838942,-0.5809127588425879,0.19999999999999996,-0.8874899721131255,-0.7348066298342542,-0.9270544783010157,-0.815356094490758,-0.9300911854103343,-0.6629629629629629,0.9318801089918246
TOI-421 b,-0.03067841103571283,-0.03619514880195573,-0.14700404808102707,-0.40132819768992223,0.6214285714285714,0.15532667410065792,0.06077348066298342,-0.01530141142329508,-0.011116467009194464,-0.1276595744680852,-0.4222222222222222,-0.010899182561306701
TOI-421 c,0.8353451745535183,0.8677392142931745,0.23757000715160687,-0.20412493557495465,1.05,-0.28032404632657615,-0.3356353591160221,-0.01530141142329508,-0.011116467009194464,-0.1276595744680852,-0.4222222222222222,-0.010899182561306701
GJ 3473 b,-0.9168676968495025,-0.6441878187667623,-0.5018278722714701,-0.6913315755316388,-0.3071428571428571,-0.07887823554619229,-0.14502762430939226,-1.0410236116607308,-0.9414931230314236,-1.0861195542046604,0.1481481481481481,0.888283378746593
TOI-837 b,0.31857193051363897,0.4602780907735774,0.6206691038423725,0.4063544278263785,0.10107086406379835,0.20523003929944292,0.1620165745856353,0.3561535417491096,0.2709807423968424,0.49848024316109396,-0.22222222222222224,-0.0844686648501354
TOI-954 b,-0.2698757757897677,-0.12355223731928582,0.6481625722402967,0.1812318388356127,0.692857142857143,0.8085232938120878,0.8950276243093923,0.20577760189948555,1.28970505250598,0.6180344478216819,0.537037037037037,-1.4223433242506807
TOI-481 b,0.48515853166733935,0.5798378434876624,0.7503972597892727,0.8131557602518831,0.7857142857142857,0.5507472870175179,0.6795580110497238,0.21896847381611925,1.0414402235081466,0.4944275582573452,0.7037037037037037,-1.1553133514986387
TOI-892 b,0.5071635514126069,0.5070423427043617,0.803831262423229,0.6739782935412284,0.5857142857142856,0.5845159840804505,0.7168508287292817,0.4965044189420921,0.7236720357019748,0.7781155015197567,0.6296296296296295,-0.6103542234332431
TIC 237913194 b,0.7891031799020644,0.920435474868121,0.8335295307805081,0.8828501163752615,3.799999999999999,-0.24130989566047698,0.13259668508287292,0.24693312227938266,0.32261486569684533,0.2634245187436677,0.25925925925925924,-0.2942779291553124
TOI-122 b,-0.0473296839066631,-0.2826867437685744,-0.13075921976129587,-0.5484225866081506,-0.3071428571428571,-0.5930112204116347,-0.5621546961325967,-1.0114760585674714,-1.0075200234663373,-1.1833839918946303,-0.5243287342494708,1.079019073569482
TOI-237 b,0.0016059343546302985,-0.3610817581890131,-0.44588638866844604,-0.5302783476535372,-0.3071428571428571,-0.8007499979484355,-0.6767955801104972,-1.1122543200105528,-1.2947167659351475,-1.452887537993921,-0.47692906068346613,1.5149863760217985
LP 714-47 b,-0.20539002581354798,-0.24439822659939128,0.1881167239854258,0.013955180212677611,-0.021428571428571398,-0.17831884317146357,-0.24585635359116023,-0.7228597810315261,-0.4975502636507616,-0.6200607902735563,1.259259259259259,0.42506811989100735
TOI-251 b,-0.06728885355855872,-0.005876120063595368,-0.1267526006566594,0.6889493951431949,-0.3071428571428571,0.41034262928298193,0.367155098776193,0.2928373565492679,0.012653774109790872,0.28368794326241137,-0.6518518518518518,0.20708446866484911
TOI-776 b,0.31136401044175815,0.11258282954281539,-0.3435851269862615,-0.4743740242224468,0.0642857142857143,-0.5184553176421935,-0.494475138121547,-0.8415776282812294,-0.5677220568972354,-0.7173252279635257,-1.037037037037037,0.8610354223433239
TOI-776 c,0.8149573696413753,0.6248046140012568,-0.27988158107546307,-0.39381971503167906,0.3285714285714285,-0.7615970087728162,-0.6325966850828729,-0.8415776282812294,-0.5677220568972354,-0.7173252279635257,-1.037037037037037,0.8610354223433239
TOI-561 b,-1.274515831588115,-0.7267510683129715,-0.45917224824742586,-0.6753921425434245,-0.3071428571428571,1.1527221522220281,1.9903314917127073,0.07485007640402246,-0.04793786478908191,-0.18237082066869292,0.11545115595572011,0.05302947567749112
TOI-561 c,0.5182877532768373,0.46174155290518504,-0.10218652654324215,-0.4321793138188612,-0.14285714285714282,-0.043301065465667275,-0.10497237569060773,-0.030626648553404818,-0.04793786478908191,-0.18237082066869292,-0.677478006295994,-0.06038283839008019
TOI-561 d,1.2183028072487228,1.4517881007157623,-0.15215384567142684,-0.2194507152909966,0.4857142857142857,-0.36183884606936206,-0.3839779005524862,-0.03616473700450567,-0.04793786478908191,-0.18237082066869292,-0.278068992677075,0.10476490898574682
TOI-561 e,2.1359573759570845,3.648897201034487,-0.17269041641607324,-0.23909874359715091,0.22142857142857142,-0.7369448520045067,-0.638121546961326,-0.24469085809505906,-0.04793786478908191,-0.18237082066869292,-0.37392977829513674,0.36521237765430403
HD 108236 b,-0.24985898396621517,-0.1898812235397083,-0.39412852686044864,-0.5327868370602318,0.014285714285714297,0.37151649095585276,0.4050473200805942,0.1793958580662182,0.006333628548602149,-0.054711246200607945,-1.2962962962962963,0.016348773841962472
HD 108236 c,0.09789889547323262,0.0631443520081748,-0.2740189867183036,-0.42187966513936814,-0.06428571428571424,0.21714963719893862,0.15950185582717857,0.1793958580662182,0.006333628548602149,-0.054711246200607945,-1.2962962962962963,0.016348773841962472
TOI-1233.01,0.7349089646097611,0.7301955522716806,-0.16803078714424416,-0.3137122044220981,0.08571428571428573,-0.21621673069793887,-0.19067875869414888,0.1793958580662182,0.006333628548602149,-0.054711246200607945,-1.2962962962962963,0.016348773841962472
HD 108236 e,0.9957472048904404,1.1463261350191043,-0.061185622980304895,-0.23496890159343575,0.10714285714285718,-0.2613396521912001,-0.3535896159269312,0.1793958580662182,0.006333628548602149,-0.054711246200607945,-1.2962962962962963,0.016348773841962472
TOI-564 b,-0.7566250749903785,-0.4655915767723401,0.7708853764241467,0.8000714389538457,0.2071428571428571,0.8145428343753214,1.1546961325966851,0.16884316053291124,0.32261486569684533,0.20668693009118536,0.27037037037037026,-0.32697547683923733
TOI-905 b,-0.2599844556028693,-0.16870506128002283,0.8662545993407379,0.5708277448146243,-0.13571428571428568,0.40795940144850934,0.43370165745856354,0.1319087191663369,0.0704859941414925,0.1458966565349543,0.25925925925925924,0.038147138964578296
TOI-451 b,-0.6921859265692817,-0.4646609534868632,-0.33245197593454145,-0.4893934588930726,-0.3071428571428571,0.6468984316779555,0.8232044198895028,0.0896979290331091,-0.036682930761282616,0.06889564336372853,-0.18518518518518517,0.12534059945504158
TOI-451 c,0.3946223910769834,0.3235852460110023,-0.08972437143701283,-0.5458785032965421,-0.3071428571428571,0.04616470842808923,-0.017955801104972375,0.0896979290331091,-0.036682930761282616,0.06889564336372853,-0.18518518518518517,0.12534059945504158
TOI-451 d,0.8501143223492958,0.8648857972546948,0.0796729483156371,-0.29161241802335786,-0.3071428571428571,-0.1671575666835681,-0.2265193370165746,0.0896979290331091,-0.036682930761282616,0.06889564336372853,-0.18518518518518517,0.12534059945504158
HD 110113 b,-0.5092038036417068,-0.3472192889295321,-0.2791462364144356,-0.497202315774136,0.35714285714285715,0.6281457391338208,0.680939226519337,0.2173855691861232,0.14688977971850675,0.20466058763931097,0.25925925925925924,-0.06539509536784748
TOI-178 b,-0.6756430956661497,-0.39787218329842483,-0.5232553669310946,-0.8019795902396921,-0.19633888739391564,0.33184502814756606,0.14263127043046553,-0.529745416172009,-0.3548405944374202,-0.5045592705167172,-1.1111111111111112,-0.09264305177111665
TOI-178 c,-0.35549669940109835,-0.2856952028995,-0.3554291204847939,-0.49249205690018366,-0.30485714285714277,0.10699363885588721,0.028719158221156015,-0.529745416172009,-0.3548405944374202,-0.5045592705167172,-1.1111111111111112,-0.09264305177111665
TOI-178 d,0.13892488668159714,0.09596004906454601,-0.13579789477211665,-0.46477267949246504,-0.2585714285714285,-0.03516499642289521,-0.14584873768458564,-0.529745416172009,-0.3548405944374202,-0.5045592705167172,-1.1111111111111112,-0.09264305177111665
TOI-178 e,0.4569388190471242,0.40861150068830526,-0.22005219065318618,-0.5599158863617857,-0.3044285714285714,-0.18958881357349044,-0.21066411292692244,-0.529745416172009,-0.3548405944374202,-0.5045592705167172,-1.1111111111111112,-0.09264305177111665
TOI-178 g,1.0412886988878036,1.0751909938930084,-0.08801510800148257,-0.5052251403513857,-0.3040714285714285,-0.5255142539542471,-0.4849338056826819,-0.529745416172009,-0.3548405944374202,-0.5045592705167172,-1.1111111111111112,-0.09264305177111665
HD 183579 b,0.9029152229015345,1.0831173753883718,0.009816940738491264,-0.10202154114476607,0.1285714285714286,-0.06354830508605894,-0.17403314917127072,0.2448225827727213,0.13479653588488655,0.2026342451874366,-0.4,-0.09264305177111665
HD 110082 b,0.4738883062943759,0.8105735658673301,-0.04007442221554608,-0.11124053989104682,1.1214285714285714,0.3540400667147592,0.32593717214864365,0.46431869146550586,0.46421556873050696,0.636271529888551,0.037037037037037014,-0.7738419618528606
TOI-628 b,-0.32166818350278303,-0.13919681007769008,0.7973572694625399,1.2285062368335078,0.2071428571428571,0.7145451171412347,0.9779005524861878,0.4907004352987733,0.6672395334823514,0.840932117527862,0.6962962962962963,-0.5013623978201639
TOI-640 b,-0.05783790444084266,0.07292060619416146,1.1364608875493876,0.5250432214683887,-0.21428571428571425,0.7413791706389578,1.2955801104972375,0.6015037593984962,1.4786166329614157,1.2968591691995945,0.007407407407407362,-1.3542234332425065
TOI-1333 b,-0.09919904886834253,0.07214458235690667,0.989007979388028,0.9410849531607187,0.21428571428571425,0.7333113000178589,1.106353591160221,0.5033636723387416,1.3233905709885925,1.1509625126646401,0.18148148148148144,-1.2261580381471395
TOI-1601 b,-0.012367967699293905,0.16783206018204894,0.9209763784517584,0.7464427847555343,-0.3071428571428571,0.7307582271792992,0.8507872928176796,0.3492942883524601,1.5855213671581676,1.2350557244174265,1.011111111111111,-1.5149863760217985
TOI-201 b,1.8196764829274463,3.3220779214574914,0.7688885967257525,0.4960686189695844,1.6571428571428573,-0.3364519449405194,-0.4038090561807714,0.5819812689618784,0.6225937710147929,0.8591691995947315,0.16676892879965094,-0.7138877160822297
TOI-519 b,-0.8911114156825403,-0.6440309629164142,0.7775906030397436,0.46453555007170055,2.05,-0.3714886766796218,-0.2638121546961326,-1.0542144835773644,-0.9721230347938383,-1.1367781155015195,0.7407407407407407,1.051771117166213
LHS 1478 b,-0.665444584248633,-0.6036136533131525,-0.5091244765437342,-0.6467796080078194,-0.14003978420631585,-0.42049462639956947,-0.39088397790055246,-1.023084025854109,-1.210127361473832,-1.337386018237082,-0.7407407407407407,1.051771117166213
TOI-257 b,0.9443312799336752,1.370441652188886,0.4564398000022334,0.11470904935166758,-0.3071428571428571,0.2406145452514048,0.2058011049723757,0.4089170294156444,1.2639288248144713,1.0354609929078014,0.3888888888888888,-1.1989100817438703
HD 5278 b,0.7440685404329147,0.9133245338742138,-0.1870627811412007,-0.3622282324420577,0.2642857142857143,0.14427942718756112,0.08977900552486189,0.4659015960955019,0.469633247708673,0.46605876393110407,-0.7037037037037037,0.04359673024523165
TOI-269 b,-0.2675546482425893,-0.35491917185722655,-0.12078266738835225,-0.33071238327122227,2.728571428571428,-0.39134216067328237,-0.47928176795580113,-0.9529085872576177,-0.8683958993516242,-1.021884498480243,-1.3333333333333333,0.9455040871934617
TOI-220 b,0.512200440236465,0.46481438596492247,-0.07094869337276666,-0.21000101461879658,-0.07857142857142853,0.0004928289754067347,-0.10082872928176796,-0.011607967286637646,-0.023872178387122966,-0.14387031408308015,-1.062962962962963,-0.3106267029972749
TOI-1444 b,-1.2606204464226929,-0.711621793586325,-0.4526782520358685,-0.553451721439314,-0.3071428571428571,0.9618770262200074,1.7293093922651934,0.07386888273314866,0.05885392784645807,0.1120567375886525,0.2814814814814814,0.032697547683924945
TOI-1231 b,1.1700124577710398,1.0351928057042,0.0359809324927145,-0.17994236116354098,0.3142857142857142,-0.9343460771935622,-0.7574585635359116,-0.9323308270676691,-0.7072058590145937,-0.8328267477203647,-0.10740740740740742,0.771117166212535
HD 152843 b,0.5773049144088521,0.6941811912180473,-0.0672495141707363,-0.3017196535941881,0.021428571428571446,0.3406618427460631,0.23050779260300056,0.5223585278986941,0.7729493039857009,0.5146909827760889,-0.8518518518518519,-0.8010899182561297
HD 152843 c,0.9920889308226849,1.306729638516634,0.3351987152240583,-0.30580740884796986,0.22142857142857142,0.14660798982202197,0.02223892083377202,0.5223585278986941,0.7729493039857009,0.5146909827760889,-0.8518518518518519,-0.8010899182561297
TOI-674 b,-0.6574807153760704,-0.5019283430919961,0.2569482775165522,-0.06121618505879658,-0.3071428571428571,-0.1996572815401355,-0.3356353591160221,-0.9529085872576177,-0.8220390174165326,-0.9645390070921985,0.37037037037037035,0.888283378746593
TOI-1685 b,-1.1521695458519776,-0.7109917187593786,-0.45172777648320284,-0.5880202626237889,-0.26044756431882077,0.2787425128027535,0.1685082872928177,-0.976124521830893,-0.7355004377665499,-0.8713272543059776,-0.22222222222222224,0.5340599455040864
TOI-1260 b,-0.3781882849292692,-0.32106748251429135,-0.195776963548356,-0.33797262575843634,-0.3071428571428571,0.05381953909177665,-0.009668508287292817,-0.5767049201952249,-0.3370307794444591,-0.4397163120567375,-0.6296296296296297,0.23433242506812071
TOI-1260 c,0.23869812577538055,0.11856496284960293,-0.12276735028882316,-0.22211921755174338,-0.3071428571428571,-0.26918244388724616,-0.31353591160220995,-0.5767049201952249,-0.3370307794444591,-0.4397163120567375,-0.6296296296296297,0.23433242506812071
TOI-1634 b,-1.0021379023535806,-0.6512479305666827,-0.35407371892915596,-0.47929539686127726,-0.3071428571428571,0.03361509077621166,0.03038674033149171,-0.9339137316976652,-0.7599694272875327,-0.7983789260385005,0.5925925925925926,0.950953678474115
TOI-1807 b,-1.2158240346089508,-0.7021732861000046,-0.42868642802259505,-0.6372633714834077,-0.3071428571428571,0.6781532846208526,1.127209944751381,-0.21421975992613113,-0.2084573489953848,-0.18480243161094234,-0.09629629629629632,0.3106267029972749
TOI-2076 b,0.4869620628681452,0.4457825592611975,-0.15733938121312935,-0.40132819768992223,-0.22571428571428567,-0.010871918353996753,-0.19613259668508287,-0.09219751519651395,-0.1881224252768478,-0.09523809523809532,-0.48072761384400736,0.16059171963535263
TOI-2076 c,1.052933737592146,1.202301980438319,0.018092027222074664,-0.382906099793583,-0.04999999999999999,-0.35680337646718213,-0.4102209944751381,-0.12183646247752195,-0.1881224252768478,-0.09523809523809532,-0.23454571449957123,0.09126117348775456
TOI-2076 d,1.476421120984039,1.985953981909496,-0.02772318773995761,-0.3793567862856784,-0.11428571428571425,-0.43236608548756034,-0.5359116022099447,0.00530644528293649,-0.1881224252768478,-0.09523809523809532,-0.33610640624331667,-0.1305284879329587
TOI-1749 b,-0.5468654948436293,-0.4383158537879185,-0.46135759708278523,0.18993004600755037,0.692857142857143,-0.048876046267759765,-0.0649171270718232,-0.704392560348239,-0.5619702554413996,-0.6403242147923,-1.222222222222222,0.5885558583106273
TOI-1749 c,-0.1338655819474796,-0.20467552217226717,-0.26219047257358863,-0.20607055588401887,-0.1714285714285714,-0.08042916017376131,-0.28314917127071826,-0.704392560348239,-0.5619702554413996,-0.6403242147923,-1.222222222222222,0.5885558583106273
TOI-1749 d,0.38256349511262083,0.1931527577517129,-0.17205329885062268,-0.1871727230671074,0.13571428571428573,-0.35552781337323336,-0.47651933701657456,-0.704392560348239,-0.5619702554413996,-0.6403242147923,-1.222222222222222,0.5885558583106273
TOI-1062 b,-0.19514245741238245,-0.08761275551919186,-0.22824611260696506,-0.2929225534492837,0.9571428571428571,0.3027902659344342,0.27486187845303867,0.00422107901332278,-0.05277449999863088,0.08915906788247198,0.25925925925925924,0.17983651226157993
TOI-1278 b,0.7516431789704625,0.5507595372272717,0.8166121792163464,1.542444268479586,-0.21428571428571425,-0.6397314460286109,-0.5037780889182782,-0.8025326474079937,-0.5182394571758331,-0.7213779128672745,-0.2962962962962963,0.5340599455040864
AU Mic c,0.96484431122782,0.8962453174387532,-0.11682904613985445,-0.19722583891147333,0.9785714285714285,-0.42675100041035835,-0.6261049723756906,-0.9391900804643187,-0.017487472149722127,-0.5288753799392097,-0.22222222222222224,-0.3106267029972749
TOI-2406 b,-0.3887699488582575,-0.5381923409888544,-0.1031538181640708,-0.17639304765563646,0.907142857142857,-0.6615568305827461,-0.5925414364640884,-1.1713494261970716,-1.3119277547507096,-1.4792299898682875,-1.222222222222222,1.5177111716621263
TOI-532 b,-0.5625859884873898,-0.43057557704913896,0.32216525678612656,0.21181020468809256,-0.3071428571428571,0.04945377547599893,-0.015193370165745856,-0.7349953831948292,-0.44552837998239203,-0.5207700101317122,0.9925925925925926,0.5040871934604894
TOI-431 b,-1.2492002076261886,-0.7163481490736839,-0.4965656486030672,-0.5880202626237889,-0.3071428571428571,0.7821918252972503,1.3591160220994476,-0.24798839203271336,-0.23407344627335183,-0.2350557244174265,0.48148148148148145,0.3160762942779282
TOI-431 d,0.632411065475867,0.5943571223134124,-0.024231439924721782,-0.29956262889181595,-0.3071428571428571,-0.1829562462314496,-0.3383977900552486,-0.24798839203271336,-0.23407344627335183,-0.2350557244174265,0.48148148148148145,0.3160762942779282
TOI-2202 b,0.5968520736034256,0.507812239339634,0.7413404111264802,0.6594928454434557,-0.14999999999999997,0.12980833116986526,-0.18699150084271882,-0.07967286637646749,-0.10486157733966477,-0.11144883485309026,-0.04074074074074077,0.1743869209809266
TIC 172900988 b,2.945538925524871,9.356028887187769,0.7597943748655084,1.0064801537008439,-0.11357142857142855,-0.47302984783506613,-0.47724633432183716,0.38517345996570374,0.7164584482706803,0.6938196555217829,1.0,-0.6416893732970028
TOI-1201 b,-0.5211196898586249,-0.44451078336688904,-0.19468211694553617,-0.41775202248289683,-0.3071428571428571,-0.18429657614650038,-0.24171270718232044,-0.9729587125709009,-0.643527551828525,-0.7781155015197567,-0.07407407407407408,0.8610354223433239
TOI-558 b,0.7570617476653809,1.039427246778449,0.8140731906141894,1.0641717841884355,1.8214285714285714,0.2876431744371801,0.2527624309392265,0.6046695686584883,0.8525101181313701,0.917933130699088,-0.2740740740740741,-0.7247956403269755
TOI-559 b,0.18584022304480818,0.21694730426738137,0.8172455806663839,1.213322606006805,0.7714285714285714,0.5250361890491803,0.4171270718232044,0.31921910038253526,0.5219438862801871,0.2634245187436677,-0.5148148148148148,-0.5885558583106273
TIC 257060897 b,-0.27443823047919536,-0.129777848602336,1.0581547922624228,0.5560400913678484,-0.028571428571428546,0.7669939901904221,1.238950276243094,0.3550982719957789,1.2597837808515522,0.5896656534954408,-0.05925925925925928,-1.3950953678474114
TOI-1431 b,-0.48322966410912416,-0.1787564210217134,1.0348632271661857,1.0214975384583844,-0.29142857142857137,1.1861402696186587,2.0607734806629834,1.2504946576968738,1.3183112074636076,2.034447821681864,0.07407407407407403,-0.9100817438692088
TOI-530 b,0.11947858733549183,-0.08761275551919186,0.6304881818031981,0.4220188462996832,-0.3071428571428571,-0.2859942692534367,-0.43232044198895025,-0.8764015301411423,-0.5811864212725575,-0.7416413373860181,1.1333333333333333,0.5885558583106273
TOI-1789 b,-0.3615329875557939,-0.13585396063142297,1.0108222316522875,0.5849015765836538,-0.000893339660056007,0.9502066083899076,1.4488950276243093,0.3540430022424482,1.5603255673696894,1.2380952380952377,1.122222222222222,-1.4741144414168936
TOI-1296 b,-0.2238054784132152,-0.10276720973681272,0.9169061893988775,0.33839454969476485,-0.3071428571428571,0.649067383836245,0.7414917127071822,0.13032581453634084,1.08915956326925,0.5300911854103342,1.2407407407407407,-1.2234332425068115
TOI-1298 b,-0.12700736386737743,-0.012055916904791115,0.6557731947380876,0.3494342136097486,-0.3071428571428571,0.5613655150170871,0.5524861878453039,0.22793826671943015,0.8016438263339589,0.6539007092198579,1.211111111111111,-0.790190735694823
HD 63935 b,0.38333784482106753,0.3751664942236512,-0.09243826130877107,-0.28387236969136026,-0.3071428571428571,0.011302299627997977,-0.0729005524861878,0.10183353119641209,0.13449357274811893,0.09037487335359669,0.13703703703703699,-0.10626702997275123
TOI-3362 b,0.9313262523310881,1.3732059695535788,0.8488571771433469,1.1611718464695333,5.514285714285713,0.23760628172366105,0.15303286370816402,0.6394934705184012,1.22536453729192,1.1124620060790273,-0.1962962962962963,-1.1226158038147136
TOI-2285 b,0.7039010595447323,0.43726688838621164,-0.35110046147031954,-0.45919444767460343,0.6387758241427309,-0.7883924665869468,-0.7182320441988951,-0.9650441894209207,-0.7314418079394244,-0.89564336372847,-0.4444444444444445,0.8259217901580513
LHS 1678 b,-1.059504805510565,-0.6991824263046268,-0.7225361908733687,-0.6561025684079074,-0.07142857142857138,0.050047698119394156,0.05612289424194975,-0.965571824297586,-1.0186686931807123,-1.1165146909827761,-0.2619842663481785,1.1070752289789203
LHS 1678 c,-0.2681784144674326,-0.3826695981197128,-0.6168492901005052,-0.6884526399754698,-0.028571428571428546,-0.48225612618606195,-0.45776608553585235,-0.965571824297586,-1.0186686931807123,-1.1165146909827761,-0.7352810921393038,1.0734257806297252
HIP 97166 b,0.48196904841844457,0.49244325106586934,-0.18056446452123845,-0.1203725674924064,1.764285714285714,0.14005714526295981,-0.24356353591160226,-0.05487402717319615,-0.049871573448093016,0.07740628166160082,0.6592592592592592,0.1989100817438703
