pl_name,PC1,PC2,PC3,PC4
TOI-544 b,-1.8178931760740153,0.6960499211650052,-0.4763277653546253,-0.6558786999361965
TOI-5542 b,3.5758376813279633,0.8688900832661851,-1.2588578798654846,-0.3990219429477229
TOI-5573 b,-0.37226294046171426,0.7116832058284002,0.2665774856575091,1.8048506336346284
TOI-558 b,1.5979331326896618,-1.3534163708533722,1.106839444435527,-0.4171547026844706
TOI-559 b,0.2767056170573014,-1.2731615709381365,0.4362335448023641,-0.30879426552186623
TOI-5592 b,-0.4921728648809152,-2.1731627204176,-0.12978487425985935,-0.31770009960775764
TOI-561 b,-2.038771211859153,-1.20531485467599,-0.6146464495186347,-0.3361072321796654
TOI-561 c,-0.11205256678456116,0.49205134915929843,-0.6237162833476987,-0.665330157430582
TOI-561 d,1.1088610354225672,0.9876683317946385,-0.22202195289312765,-0.25347942068670465
TOI-561 e,3.149458039749282,1.9213968355767082,-0.9505505106707431,0.045184995302055796
TOI-5616 b,-1.3787627430651799,-0.022889288017490232,-0.07996477782583065,1.0419195585975762
TOI-5624 b,-1.0643668027420992,-0.14268342564744044,-0.5842028097145191,-0.40510676268284157
TOI-5624 c,-0.4285277191091137,0.3169268670863446,-0.7018329041006369,-0.39665151655576847
TOI-5624 d,0.16099755542325922,0.5559674831755934,-0.7923449220846003,-0.3030898337111231
TOI-5624 e,0.7524842592315227,0.8204525431918175,-0.8922736825758488,-0.22887191416821595
TOI-5634 A b,-1.484284587488488,0.6526400878140346,-0.16641982638581004,-0.16537120155624213
TOI-564 b,-0.9473602773620902,-1.7360658191506235,0.11207861874464714,0.36858892421034617
TOI-5678 b,2.5320084290138043,0.944831942275279,-0.32594974827559225,-0.21756833220484945
TOI-5688 A b,-1.0899085832209474,0.2541027938160832,0.7720379489680694,1.899093059688308
TOI-5704 b,-0.9948010897875539,-0.10511310682087782,-0.16943784574230303,1.2903028402818326
TOI-5713 b,-0.7767806853235276,2.528162919511595,1.1415609456592362,0.016163139934194378
TOI-5720 b,-2.195399223185506,1.7091570204382076,-0.17734093581813792,0.35652886524638117
TOI-5734 b,-0.6392152665335806,0.9878456233115073,0.3670395240488044,-0.6323634292710448
TOI-5786 b,0.9547311121811625,-1.0299887066844515,0.1279136561974409,-0.20490165428266216
TOI-5788 b,-0.5202055026997532,0.3077579071232889,-0.44151295666933243,-1.5907872197160218
TOI-5788 c,0.46077048959544153,0.7592400201579222,-0.6765616032110349,-1.4136397433802292
TOI-5789 c,0.1289397246753008,0.7256990244397862,-0.37646014581730686,-0.6908405130475502
TOI-5795 b,-0.029292497730838685,-0.3958225046838871,0.8410175774314119,-1.4539986905753555
TOI-5799 b,-1.6783085707309493,2.061139434505711,-0.17142373953457476,0.30832607733527995
TOI-5799 c,-0.6802789421549679,2.5140786250536795,0.04746537014061174,0.31180206374630787
TOI-5800 b,-0.8891444628024973,0.06913956247903787,1.364015918063029,-0.6794779071136616
TOI-5817 b,1.0155979165009716,-0.32562539500010007,0.2071994079443515,-1.6177671426382254
TOI-5882 b,0.7173273740179631,-2.8892288910728814,-0.3746587533703248,0.20826998391718257
TOI-5916 b,-1.39907819635324,0.7209627620102315,0.516709662828499,0.8999328906695052
TOI-5938 b,-1.1240992786659654,0.03497726280974197,0.7891152980096877,-0.030686035106303185
TOI-6002 b,-1.0189151788330009,2.850086874452128,0.565202562908696,-0.2923970508293446
TOI-6008 b,-2.4766819101776316,1.7219109107381332,-0.05122589001751187,1.3019505086720689
TOI-6016 b,-0.19541333474674433,-2.457060158320987,-0.5140392925902183,0.613281403728155
TOI-6019 b,1.7607583240483942,-1.5292076034915534,2.1708686597240403,-0.7875364354189459
TOI-6029 b,0.5091006907002144,-3.3338984449308007,-0.03263030256864112,0.4737212405583826
TOI-6034 b,-1.4125182834318668,0.8379326880199229,0.1402677083246257,0.4017263555027458
TOI-6038 A b,0.23001363227803656,-1.904856294759593,0.0367723747392972,-0.29736422885560837
TOI-6041 b,1.1818168430773535,0.6551596765864961,-0.7145466144467241,0.29449136302174367
TOI-6054.01,0.28047432083269747,-1.2959146658030776,0.12306649819627266,-1.2282121897042186
TOI-6054.02,1.070515103111134,-0.9335586673810082,1.075065527881341,-1.3794065617043947
TOI-6086 b,-2.3285446437902544,1.9505023804525563,-0.14894008480880314,0.6680004444945682
TOI-6130 b,-0.4909904646019582,-2.5137717028211637,-0.2013864688609105,0.5806402562813809
TOI-615 b,0.6633507289946776,-2.2562519560979837,1.7211511610547232,-1.1315160225565108
TOI-620 b,-0.7746656713194994,0.9223399974169295,1.1453092286408444,1.1435650257757408
TOI-622 b,0.6930075515488844,-1.705764943607858,1.9589825614490568,-0.5865618747860571
TOI-6223 b,-1.2313154188529525,0.9435705540863831,-0.23321710579416868,-0.10441277217649658
TOI-6255 b,-2.5740179472445925,1.2738416488324795,-0.3576715298771013,-0.38158796092233277
TOI-628 b,-0.21053425401907583,-2.2098556646277774,0.07223977590581976,0.6990026594128351
TOI-6303 b,-0.2171470466419889,0.4174230987785222,0.06211332030862662,2.194516334577653
TOI-6324 b,-2.705094004417391,1.6068638191258884,-0.39703021602594113,-0.8788496702218813
TOI-6330 b,-0.23571487188378912,1.0281878426738804,2.097901152178019,0.8543439702021124
TOI-6383 A b,-1.6073103981813854,0.774257605548207,0.30251061861806017,0.9237509347409254
TOI-640 b,0.23808942946803524,-2.9293972794653604,-0.6191239570419755,-0.33522044143989105
TOI-6420 b,0.31119359270790425,-1.675862816605871,0.05878303183034398,0.7378042119568099
TOI-6448 b,1.0131192177675237,0.07830093817889174,0.5137341980033118,0.015835610398760407
TOI-6478 b,-0.005286989726248319,3.4010857291372063,0.25878116046762634,-1.2325779653459923
TOI-654.01,-1.9842695858579402,1.1002476364534972,-0.22650014362500331,0.6112788912193136
TOI-6564 b,-0.11998401593462511,-2.295105672993603,-0.5333062812840355,0.27171033027201624
TOI-6628 b,1.897821033922342,-0.23904716258311712,3.6243525868599185,0.5833261261615142
TOI-663 b,-1.4493320233196016,1.1262144940295211,0.5555999925254185,0.15634959176771898
TOI-663 c,-1.083294061867012,1.3736758818591444,0.6136729257882866,0.14174826038530078
TOI-663 d,-0.8444787422429255,1.542732018566148,0.31011299082874805,0.20562442135961342
TOI-6651 b,0.08848461985083403,-2.079197385194212,-0.12201527609201557,-0.03738011584225891
TOI-669 b,-0.8203107174557805,-0.4135267865290369,-0.6291749029839535,-0.42287383787279065
TOI-6692 b,6.257372242086808,0.9704274112765402,1.4991699908957872,-0.36487531999053796
TOI-6695 b,4.509699000799587,0.13222436724490982,-1.3697623159852825,0.5323748198318646
TOI-6716 b,-0.5613024602342086,2.6737954038783514,5.304818825413181,-0.5323199002882797
TOI-672 b,-1.3262412879207677,0.9984384868705096,-0.3035475030350452,-0.07066295915958083
TOI-674 b,-1.768407190873956,1.0974991226197297,-0.12923979253062137,1.0112729778447036
TOI-677 b,1.2888866122534337,-1.0764404477976348,2.210689918148005,-0.5595582792750284
TOI-6884 b,0.3106275865278186,-2.714378396064504,-0.09868461027906669,0.01640579999201965
TOI-6894 b,-1.7623138266924825,1.9693867475796407,0.233854177115569,1.3776715594435538
TOI-700 b,-0.8248331156180101,2.1918511089028168,-0.014837636148751472,-0.1465791434299797
TOI-700 c,-0.3431720404046701,2.285924879030104,-0.11134298886218405,-0.00022444273328903945
TOI-700 d,0.6559473939162987,2.776936826313994,-0.5497444285496895,-0.012353788767930043
TOI-700 e,0.2521474160439638,2.645261872144061,-0.3500303402520507,-0.07392754463260205
TOI-7009 b,-1.5479183590752903,0.7460488686473132,-0.2855027552583916,-0.2994627624131854
TOI-7041 b,1.1181750447205476,-3.4093214241071377,-0.6144775702543085,-0.3535233381676698
TOI-707 b,2.6714490575981236,1.018917161067644,-0.99253034198965,0.3209784204908746
TOI-712 b,0.31599586905582333,1.1047172702945027,2.7750233971738703,-0.7352107031712212
TOI-712 c,2.0730646266380193,2.0182969733677205,-0.5638503834815964,-0.003052963940923755
TOI-712 d,3.2107696444689195,2.3354793293619704,-0.885286224726577,0.2161634447582629
TOI-7149 b,-1.54074538328856,1.3452831222077868,0.46748437769216905,0.5780025782884636
TOI-715 b,-0.7277801315980117,3.1865622520433345,-0.28942096458041267,-0.3860141057745979
TOI-7166 b,-1.152254475037419,3.0144047253174238,-0.3738943749977621,-0.11681016625838607
TOI-733 b,-0.5863293140080943,-0.13217400140030738,-0.42285168819024616,-0.6244181772978005
TOI-7384 b,-0.8149540287405943,2.172732802602331,2.2918137071805442,0.1106343475515611
TOI-7510 b,0.3912307121249957,-0.38765217429122945,-0.3072747163858337,0.5546676261101448
TOI-7510 c,1.2979974877553535,-0.14645790033075815,-0.6831825965946221,0.9127443864408811
TOI-7510 d,2.7615560078603316,0.43377316485477013,-0.7986580622930002,1.0246502097932364
TOI-756 b,-1.9561533181844104,0.6562536000103169,-0.2296308430381031,0.7826572455235209
TOI-757 b,0.9349646175522418,1.0293466738487091,1.5557064129718303,-1.4682144640908725
TOI-762 A b,-1.326110168882561,0.9739493638141454,0.4963985934315339,1.7172068659214568
TOI-763 b,-0.5693408185093985,-0.11879799669402762,-0.4038573250536127,-0.3867685102629579
TOI-763 c,0.18229224352985102,0.28782832174509076,-0.5302708297546388,-0.3171515718660495
TOI-771 b,-1.9827540430927135,2.064263434930396,0.037653379613615784,-0.2572704328034729
TOI-776 b,-0.8540573984884778,1.8105062954348061,-0.21691392377249677,-0.5969576303571146
TOI-776 c,-0.16093332315468048,2.1007110547732464,-0.08338351180752866,-0.5597955235835912
TOI-778 b,0.42163066744473626,-2.497474779485624,0.7098488391803514,-0.5606760715293478
TOI-782 b,-0.7303673229894418,1.6274182358896963,0.9689751364824276,1.2661010569527988
TOI-784 b,-1.136962336008438,-0.30541679394266164,-0.6388112625500955,-0.8363953597562971
TOI-791 b,6.52043694575362,0.6393428807555556,-2.180944262654896,-0.7831045307654281
TOI-791 c,8.649990607098943,1.274360786290162,-2.7330016205855263,-0.49433082753251667
TOI-813 b,4.792692803585869,-0.20431257506248296,-1.8373380571880662,-0.10030911703233475
TOI-815 b,0.1260677879523433,0.7784887397625799,0.5446671081105374,-0.664184097974157
TOI-815 c,1.7258755573048226,1.4264265496345365,0.38108482812558564,-0.5003897591351162
TOI-824 b,-1.5785294888363652,0.02777413539233559,0.05013579264269832,-0.45256327034983224
TOI-833 b,-1.882424996979321,0.46793845160394926,0.09851953702434806,-0.13130969814118512
TOI-836 b,-1.2523429654778906,1.023219203683845,-0.2441954267235694,-1.0594163318702337
TOI-836.01,-0.5184846399121678,1.334894307384147,-0.14355832973434493,-0.9305184210895986
TOI-837 b,0.2230070091262589,-0.6234178752872458,-0.2637367360579907,-0.058543698039315126
TOI-849 b,-1.5553966901313971,-1.4890050252301448,-0.4300723503803697,0.2727091979079598
TOI-858 B b,-0.289248334304648,-1.850302412634611,0.5043969043563706,0.1993940751423971
TOI-871 b,0.12972158664036418,1.1159775883895644,-0.22108908556683263,-0.46951316801760123
TOI-880 c,-0.4350630738985459,-0.038826902933452825,-0.05013497085740701,0.5989082787591045
TOI-880.02,-1.1695975614504128,-0.2879853602406836,-0.2674467423200972,0.4435973910774901
TOI-892 b,0.672273591063649,-1.7158959363146111,0.15022290103703456,0.4224880861063552
TOI-904 b,-0.8537291462326438,1.6980664719926373,-0.2550993117242682,0.20842100319169135
TOI-904 c,2.881293790775615,2.678452169713481,-0.19138202503714005,0.4130675255051824
TOI-905 b,-0.6598512503919576,-0.8887339303101698,-0.20044453641077034,0.573754083212853
TOI-907.01,0.03931452325109991,-2.7185360211617633,-0.40446852983256265,-0.4155940378707925
TOI-908 b,-0.7258078248844385,-0.5718022769211891,0.28350946178712716,-0.2403981385644793
TOI-912 b,-0.7155003218081549,2.102954090410558,3.2635605561020897,-0.9342265320947016
TOI-913 b,-0.13034873175282186,0.9226047344566318,-0.17781776781687125,-0.6472777798759193
TOI-954 b,-0.027124887633870737,-2.3909895183793464,0.2465758545589393,-0.10539415791586772
TOI-969 b,-1.4038683932585592,0.09316408616918251,0.13242413372761333,0.3500098197454457
WASP-132 c,-1.7721566612979731,-0.34594063307909095,-0.43999376722280303,0.17516456313788845
WD 1856+534 b,-3.1887300236373486,5.071912747780978,0.8212484416211321,3.4134010287672703
Wolf 327 b,-2.4383215032347967,1.2660778943120101,-0.35727205323989863,-0.4523809441255266
